doy,year,tmax,tmin
297,2001,20.75605965,9.956576347
297,2002,10.61689186,1.966227174
297,2003,15.03498268,5.133898258
297,2004,19.91085434,4.770764351
297,2005,17.10682678,1.312722683
297,2006,19.58597374,11.37870598
297,2007,22.09682274,7.511023521
297,2008,23.22135162,16.6065464
297,2009,23.92147827,8.32056427
297,2010,22.80409241,9.074731827
297,2011,19.34753799,9.937821388
297,2012,17.81215477,6.77180481
297,2013,23.97816086,10.23725986
297,2014,21.28886795,8.474144936
297,2015,22.15255547,14.24618053
297,2016,19.87979889,13.32105255
297,2017,19.35351753,8.767538071
297,2018,20.01678085,9.357385635
297,2019,19.81212425,13.6008215
297,2020,15.44163132,7.193421364
298,2001,22.92027855,11.43544483
298,2002,18.32259941,3.102184296
298,2003,17.59468651,2.852725267
298,2004,22.23726273,6.280663013
298,2005,19.78865433,6.189787865
298,2006,22.62335396,7.161981583
298,2007,23.38138771,9.087821007
298,2008,18.49933243,7.626368523
298,2009,24.32382202,9.849404335
298,2010,21.92338562,14.93650913
298,2011,15.70639324,10.9540453
298,2012,18.59195518,6.049505711
298,2013,21.59992027,9.092386246
298,2014,22.35721207,8.977694511
298,2015,19.59044647,13.01078224
298,2016,19.76781654,11.93604565
298,2017,19.05289268,8.22225666
298,2018,19.31899834,7.759675503
298,2019,24.14327049,13.30338573
298,2020,15.71503925,5.452583313
299,2001,24.28602219,9.901754379
299,2002,19.39287186,6.308990002
299,2003,19.09934998,6.49334383
299,2004,22.24655533,7.82416153
299,2005,19.81222725,8.849406242
299,2006,21.75285149,9.799876213
299,2007,17.71451378,11.58148861
299,2008,17.74944878,6.071383953
299,2009,23.21816444,9.628476143
299,2010,17.16100883,7.548451424
299,2011,13.24678135,2.906786919
299,2012,21.96073723,7.547455311
299,2013,16.53337669,7.027163029
299,2014,24.40176201,9.08028698
299,2015,22.44727135,10.47069645
299,2016,19.65173531,12.54787159
299,2017,18.90809441,6.965443611
299,2018,22.32767868,6.358877659
299,2019,22.72032166,11.74223328
299,2020,19.32472038,6.794970512
300,2001,22.17249298,14.18933201
300,2002,13.69086933,5.190443039
300,2003,18.35873032,3.896140814
300,2004,18.4878521,5.764962196
300,2005,22.7383194,8.521428108
300,2006,18.05740356,12.9109211
300,2007,20.93503952,11.37533092
300,2008,19.8440876,12.12699032
300,2009,22.72083855,7.822294235
300,2010,9.447561264,0.285490751
300,2011,17.1343174,0.250789821
300,2012,24.50328064,8.706365585
300,2013,16.15464211,5.130963802
300,2014,22.66589165,9.033474922
300,2015,21.9352417,12.37950706
300,2016,19.03443909,10.23404217
300,2017,19.93603134,7.74277544
300,2018,15.14396667,10.41043568
300,2019,16.17518425,9.985798836
300,2020,19.77263451,6.053153515
301,2001,20.21935272,13.56363964
301,2002,9.545999527,5.175135612
301,2003,21.80407715,5.42559576
301,2004,17.95570755,1.667955637
301,2005,22.99832344,8.5533638
301,2006,19.88126183,8.590339661
301,2007,21.6035099,8.178049088
301,2008,15.83269882,10.44073582
301,2009,21.75100136,11.13244057
301,2010,13.79079342,-1.609361291
301,2011,19.95101357,3.155334711
301,2012,18.64566994,14.45452404
301,2013,18.79883194,3.52520442
301,2014,18.18383789,6.328287601
301,2015,16.99635315,10.1279459
301,2016,19.28403091,9.510596275
301,2017,21.96154594,10.32441616
301,2018,14.01501274,7.822140694
301,2019,17.08604622,6.110650539
301,2020,20.79640007,6.840806484
302,2001,21.36318398,13.00819111
302,2002,9.60150528,3.00178194
302,2003,16.06759834,8.053117752
302,2004,20.39820099,4.503944397
302,2005,19.12173271,10.43690968
302,2006,21.97313118,6.20331192
302,2007,19.91554642,9.023300171
302,2008,17.66723442,8.089519501
302,2009,22.90080261,8.225655556
302,2010,13.98146152,0.736583471
302,2011,20.22337914,8.345053673
302,2012,20.33042145,9.457332611
302,2013,18.79194069,4.863347054
302,2014,19.45157623,2.869871378
302,2015,17.10996246,7.350234032
302,2016,16.12564659,12.40617657
302,2017,23.49004936,8.909109116
302,2018,18.79919815,6.819077015
302,2019,18.61316872,5.579041004
302,2020,20.41560173,9.72655201
303,2001,21.45121384,11.07264996
303,2002,12.1550684,1.139616847
303,2003,15.4959774,3.524945259
303,2004,21.61292839,8.876220703
303,2005,16.3385601,7.351624012
303,2006,21.53032303,10.04606056
303,2007,15.28485775,9.673471451
303,2008,18.41395378,9.508969307
303,2009,23.22638702,12.21324539
303,2010,17.99014854,0.039157394
303,2011,17.65162277,10.78676033
303,2012,18.55570412,6.823566914
303,2013,20.33540535,5.486531258
303,2014,20.65826416,5.325669765
303,2015,16.18245697,7.522339821
303,2016,13.79181099,7.070413589
303,2017,17.97719765,7.117192268
303,2018,15.09573078,6.978273869
303,2019,18.49213791,10.93001366
303,2020,17.5191021,3.963090897
304,2001,19.54703522,10.66522598
304,2002,17.16584969,-0.433075309
304,2003,18.16906548,2.36934638
304,2004,23.46214676,9.304707527
304,2005,13.92563248,6.924082756
304,2006,21.76463509,7.061476707
304,2007,16.09642601,5.8395257
304,2008,17.44187546,6.452114582
304,2009,25.14007378,12.85130119
304,2010,20.05003738,4.538347244
304,2011,20.56030846,9.470661163
304,2012,14.7463026,4.614281654
304,2013,17.81960297,8.082386017
304,2014,20.2833271,6.907227039
304,2015,12.75121498,5.687552452
304,2016,15.05049992,3.108633757
304,2017,13.38705826,3.786215782
304,2018,13.09788418,4.269039631
304,2019,17.5582695,7.270968914
304,2020,19.48670769,4.241460323
305,2001,20.3586998,8.76318264
305,2002,19.70721245,4.634876728
305,2003,22.00869942,5.957234383
305,2004,23.62189102,9.019230843
305,2005,16.60276604,3.022360086
305,2006,21.96516991,5.716844082
305,2007,15.56385708,5.000335217
305,2008,17.61307144,6.883012295
305,2009,25.21826363,12.86300278
305,2010,18.05543327,6.165054321
305,2011,22.74065781,6.405651093
305,2012,13.96282673,3.075372934
305,2013,21.1337471,7.521184444
305,2014,14.98012257,10.69904613
305,2015,13.12578201,1.798846841
305,2016,13.01270294,5.883611679
305,2017,16.88279724,1.651126385
305,2018,13.61514854,4.169874191
305,2019,20.57388306,6.615478992
305,2020,20.34759903,7.818855762
306,2001,18.45203018,6.328171253
306,2002,11.90774822,3.987518787
306,2003,22.58267784,7.343419075
306,2004,21.34266281,8.756724358
306,2005,19.00574684,3.923966408
306,2006,21.41063499,9.150385857
306,2007,14.35414219,8.038078308
306,2008,18.05750465,5.547647476
306,2009,16.2520752,7.921055317
306,2010,17.45142746,4.47151947
306,2011,23.42332268,6.774716377
306,2012,12.18567371,2.939044476
306,2013,23.832407,9.34503746
306,2014,15.93371773,12.17925262
306,2015,10.25392151,2.56385088
306,2016,9.236255646,2.340775251
306,2017,18.73750687,5.827694416
306,2018,15.25493336,2.165513515
306,2019,21.70370865,10.55115604
306,2020,13.69247437,10.51814556
307,2001,15.7753973,2.317303658
307,2002,10.34545517,2.877213001
307,2003,24.3202095,10.75329304
307,2004,15.89263248,9.789155006
307,2005,19.37406158,6.419910431
307,2006,20.34242439,9.267498016
307,2007,13.4493742,5.818283081
307,2008,19.29790688,10.02313995
307,2009,9.724639893,1.09290874
307,2010,12.89564514,2.090440035
307,2011,23.21311188,14.10482693
307,2012,14.48471451,0.619571328
307,2013,18.31274414,12.61468124
307,2014,14.45345497,9.519726753
307,2015,15.68309307,4.811636448
307,2016,11.99555874,-0.451278597
307,2017,19.18880653,9.173923492
307,2018,18.61465263,3.190131187
307,2019,21.20938492,8.399027824
307,2020,17.30803871,6.688523293
308,2001,14.72939682,5.127593517
308,2002,7.299276829,2.014257431
308,2003,18.19095993,5.615626812
308,2004,15.35037422,8.990213394
308,2005,23.52673912,10.87516022
308,2006,22.02590179,8.539258957
308,2007,16.58366013,3.661821127
308,2008,19.60947418,7.949617386
308,2009,12.64211082,-1.230638862
308,2010,13.71849632,-0.359250367
308,2011,25.79437065,13.8582468
308,2012,18.6469059,0.586437643
308,2013,16.82529831,10.1023674
308,2014,14.74901295,3.615040541
308,2015,18.60248756,5.718308926
308,2016,14.66789436,4.598714352
308,2017,17.16073418,7.730856419
308,2018,19.10681152,4.182560921
308,2019,20.33018494,10.66700459
308,2020,11.67270756,4.255932808
309,2001,16.59582329,1.8568753
309,2002,7.986588478,0.180358827
309,2003,19.34737968,0.598186851
309,2004,18.11763763,7.37463522
309,2005,24.41267586,10.46842098
309,2006,21.73147774,11.71148109
309,2007,17.13269424,2.519379139
309,2008,16.46123505,2.847193241
309,2009,15.88002586,5.441500187
309,2010,17.30932808,2.353442669
309,2011,27.67895317,15.14250088
309,2012,16.32641411,6.592522144
309,2013,17.62550163,7.660806179
309,2014,18.0157814,2.449005127
309,2015,20.10043335,5.626262665
309,2016,18.1193924,5.068377018
309,2017,13.25854969,4.481258392
309,2018,18.9346981,4.633592129
309,2019,20.11300468,8.223980904
309,2020,11.46055889,1.052735806
310,2001,13.73671436,7.153793335
310,2002,11.67121601,-1.872797012
310,2003,21.66037178,5.830613136
310,2004,19.57903671,6.126693726
310,2005,23.34189987,13.14390755
310,2006,20.28161049,7.554261684
310,2007,12.79225349,4.536541939
310,2008,21.30403519,3.145988464
310,2009,21.46839142,10.73721123
310,2010,18.45638847,5.115025043
310,2011,23.91975403,16.94887543
310,2012,14.88288689,7.410194874
310,2013,20.37688637,5.488316536
310,2014,18.66016579,3.458340883
310,2015,19.60272026,8.556084633
310,2016,20.54235458,8.951509476
310,2017,15.5289793,1.263920903
310,2018,19.34115791,4.614768982
310,2019,18.8486557,7.412950039
310,2020,16.79705811,0.176418111
311,2001,11.21878815,1.883927107
311,2002,19.27688408,5.351208687
311,2003,22.39227676,6.853825092
311,2004,16.14196014,4.487419605
311,2005,18.98092461,10.54166985
311,2006,12.87125301,3.120197535
311,2007,17.02061462,6.067920208
311,2008,23.61114311,7.873953819
311,2009,22.8516674,10.19163322
311,2010,18.51372719,5.106350899
311,2011,21.16468048,16.94065666
311,2012,12.01182175,7.335804462
311,2013,18.54910088,8.787587166
311,2014,18.94028664,7.925074577
311,2015,21.44187164,8.970975876
311,2016,21.02815247,8.757187843
311,2017,16.8770504,2.314901114
311,2018,18.68568039,5.898842335
311,2019,18.39465332,6.571630478
311,2020,16.84403801,9.497450829
312,2001,12.47512722,0.062441878
312,2002,18.39093018,8.790912628
312,2003,20.55888176,9.335118294
312,2004,19.6752243,2.559034824
312,2005,16.94962311,7.632928371
312,2006,10.78029633,1.590101719
312,2007,19.69011497,3.467082024
312,2008,17.89682961,12.47516155
312,2009,23.59585762,11.02453136
312,2010,17.90803337,6.886048317
312,2011,20.6502552,14.12816238
312,2012,15.48772144,7.896322727
312,2013,18.85208511,5.724488258
312,2014,16.44592857,5.284840584
312,2015,16.89729309,13.5620718
312,2016,19.42276001,11.32656384
312,2017,21.93070984,8.405164719
312,2018,14.24354172,10.7060051
312,2019,17.08493042,6.123795509
312,2020,19.8542099,8.557122231
313,2001,16.23786163,0.263351023
313,2002,9.390453339,1.220064163
313,2003,13.78719616,9.445585251
313,2004,21.5673275,6.8651824
313,2005,15.51159954,5.291771412
313,2006,20.2456398,3.927037716
313,2007,20.52096558,4.378561497
313,2008,14.92924118,8.842000008
313,2009,21.5239563,16.97398758
313,2010,14.74035549,6.028305054
313,2011,19.66694069,13.56481647
313,2012,16.57174683,5.850439548
313,2013,16.979702,3.566752195
313,2014,14.35591888,5.944610596
313,2015,17.71051598,15.20473862
313,2016,12.2579174,3.17663455
313,2017,18.43040276,7.251890182
313,2018,18.10848236,12.19255829
313,2019,13.70876884,1.886834979
313,2020,15.66958141,5.841358662
314,2001,16.63055229,6.171810627
314,2002,8.693564415,-1.327855587
314,2003,12.74685955,9.220341682
314,2004,25.16807365,7.286831379
314,2005,17.09252548,3.637189865
314,2006,20.64366913,9.949257851
314,2007,20.1393528,5.314493656
314,2008,16.41135406,6.730713844
314,2009,24.48514175,15.17421055
314,2010,10.46521854,4.409260273
314,2011,18.70018959,12.66381931
314,2012,17.09404945,6.811275482
314,2013,17.76956177,9.029580116
314,2014,15.7205925,4.699064255
314,2015,15.96596622,11.78644657
314,2016,9.383628845,-1.096964002
314,2017,17.54462624,2.900782347
314,2018,15.68675327,7.978217125
314,2019,16.72032928,0.840885341
314,2020,12.14177608,1.516294122
315,2001,15.86272907,2.848171473
315,2002,15.29087067,1.473630786
315,2003,13.29798126,10.1323576
315,2004,20.04970551,15.90151024
315,2005,21.59295654,6.727385521
315,2006,17.77366638,6.012390137
315,2007,14.49639606,6.841507435
315,2008,17.43554306,3.932251215
315,2009,19.11706161,13.77441692
315,2010,13.29249954,0.106202297
315,2011,19.30164528,11.6392107
315,2012,18.86359215,6.34784174
315,2013,17.57675743,4.607457638
315,2014,17.32460594,1.926841736
315,2015,14.26736641,7.56237936
315,2016,11.71678734,3.047468901
315,2017,19.90243912,6.671750069
315,2018,18.28112411,7.322910309
315,2019,17.36526489,4.564504623
315,2020,14.22622299,4.549521923
316,2001,14.62081909,2.123127937
316,2002,20.86952019,10.24569225
316,2003,11.83304119,9.325289726
316,2004,17.03709984,10.4778986
316,2005,16.87712669,6.977260113
316,2006,12.63055992,3.611003637
316,2007,13.08187485,5.731729984
316,2008,16.99057388,4.48806715
316,2009,18.28970337,9.214518547
316,2010,18.61385345,3.640079737
316,2011,15.80042076,9.761608124
316,2012,15.88341045,7.468462467
316,2013,10.55452919,2.88049221
316,2014,15.74593639,1.650752664
316,2015,17.18191338,6.044310093
316,2016,15.2151289,5.684111118
316,2017,12.59970951,2.952670813
316,2018,13.51067162,7.595145702
316,2019,16.70189095,8.829362869
316,2020,17.18250847,2.50876379
317,2001,14.57997131,3.193111897
317,2002,11.50728512,3.096689939
317,2003,14.18671131,8.307252884
317,2004,11.47359657,1.695189953
317,2005,17.21303177,2.577474117
317,2006,13.01949692,0.376856595
317,2007,14.48276615,2.959289789
317,2008,17.48884964,2.226302862
317,2009,15.79408455,7.988933086
317,2010,15.55992603,4.361533165
317,2011,16.88554192,8.760107994
317,2012,13.80777645,8.780832291
317,2013,10.6032753,0.054099854
317,2014,13.12286282,4.683756351
317,2015,20.22379684,7.805212498
317,2016,19.79537773,4.742114544
317,2017,12.98303413,0.836522877
317,2018,14.54355049,5.328824997
317,2019,16.69981956,5.406078339
317,2020,18.44859314,3.621432066
318,2001,10.87372112,1.633318305
318,2002,8.877178192,0.009360183
318,2003,13.67680931,4.339282036
318,2004,7.286063194,-1.291850567
318,2005,18.31914902,2.964264631
318,2006,16.76819611,2.582663298
318,2007,15.55908012,2.4556458
318,2008,18.48871613,3.105986595
318,2009,12.76036453,7.853185177
318,2010,18.19658852,2.15696311
318,2011,16.66344643,7.249371052
318,2012,12.90721416,4.96413517
318,2013,12.29989433,-1.010905504
318,2014,6.238049984,1.135302663
318,2015,15.31133556,11.34870243
318,2016,20.34568977,8.775935173
318,2017,13.7008028,1.700958729
318,2018,15.20504951,2.709142208
318,2019,14.95139122,4.667378902
318,2020,18.29182053,3.203581333
319,2001,11.51274109,-0.631521225
319,2002,11.41703701,-1.027913809
319,2003,17.36251831,2.857709408
319,2004,14.79747295,4.643393993
319,2005,12.65288544,4.607560635
319,2006,13.04576302,6.536155224
319,2007,16.09457016,3.777294874
319,2008,17.90844345,5.748514652
319,2009,11.3355999,4.620243549
319,2010,13.09624577,6.019761086
319,2011,13.25162792,3.458502054
319,2012,7.852427959,2.997187853
319,2013,11.18909454,-0.126889527
319,2014,11.5675621,2.292668104
319,2015,15.0261879,12.37066078
319,2016,19.24790764,11.08881092
319,2017,14.13170147,5.376657486
319,2018,15.70883465,3.138041735
319,2019,8.601716042,1.438796639
319,2020,19.90279961,4.892543316
320,2001,9.883214951,-0.278853416
320,2002,6.536983967,0.219705939
320,2003,17.14192009,8.996667862
320,2004,11.24025249,1.558264971
320,2005,10.35547733,-0.581375778
320,2006,16.19443321,5.043892384
320,2007,14.50428963,5.604081631
320,2008,18.59186935,5.853108883
320,2009,6.458206177,1.620094657
320,2010,8.414393425,-0.949633479
320,2011,14.68338966,1.482750297
320,2012,11.60380936,1.511210084
320,2013,15.0311861,4.012888908
320,2014,11.4977951,-0.050156776
320,2015,18.27855873,10.55290031
320,2016,14.64933205,3.976534843
320,2017,10.94194126,3.998004913
320,2018,17.27886391,4.151217461
320,2019,16.89219093,0.292779118
320,2020,19.48442841,7.03873682
321,2001,14.04462147,4.233264446
321,2002,10.55285454,-2.171962976
321,2003,11.6903019,1.322112679
321,2004,14.02560043,1.105781674
321,2005,9.21911335,-3.192331791
321,2006,10.49308872,1.264768481
321,2007,11.26747131,0.624601543
321,2008,13.47340107,3.83994031
321,2009,3.84000349,0.652289927
321,2010,10.67734623,-3.324652672
321,2011,17.83435822,1.890281439
321,2012,11.71075916,0.095190011
321,2013,16.30091858,0.916359365
321,2014,14.14052486,4.617260456
321,2015,16.61428642,9.569158554
321,2016,13.0689249,0.533745944
321,2017,9.523845673,0.371823519
321,2018,12.68158913,7.044599056
321,2019,18.79146385,9.580883026
321,2020,20.0534153,6.140925407
322,2001,14.62503147,3.190012455
322,2002,11.07686615,0.433019549
322,2003,13.66276264,-2.05715847
322,2004,16.41703033,4.284056187
322,2005,10.54158401,-3.714165688
322,2006,14.09346581,-0.627202094
322,2007,12.37468243,-0.181045249
322,2008,12.1923933,1.911961317
322,2009,5.245691776,-1.629244566
322,2010,13.14258575,1.673355937
322,2011,17.13440132,8.153236389
322,2012,10.6392231,3.277840614
322,2013,11.81296444,4.593725681
322,2014,12.788414,3.390796423
322,2015,17.30581474,13.03113461
322,2016,17.54964828,4.47508812
322,2017,11.54821682,-0.727067053
322,2018,13.06667709,3.138397932
322,2019,19.60995293,9.412899971
322,2020,20.62340546,10.67093086
323,2001,13.25895691,0.236520797
323,2002,4.74620533,-3.037250757
323,2003,16.77397537,1.391083956
323,2004,17.16674614,4.620853424
323,2005,10.17340469,-0.929667771
323,2006,16.16462135,2.906639099
323,2007,8.090777397,-1.277853012
323,2008,5.401321411,-1.550322294
323,2009,6.819505215,-3.790227652
323,2010,14.31095314,-0.491546631
323,2011,22.03530312,12.13266945
323,2012,11.160882,0.127390087
323,2013,7.338282585,1.093244791
323,2014,11.9601469,-0.128540486
323,2015,15.40042591,10.67586994
323,2016,16.37741852,6.400821209
323,2017,9.167555809,-1.988827825
323,2018,9.915447235,2.356303215
323,2019,16.98501015,4.399449825
323,2020,23.6562252,15.58740139
324,2001,15.10604954,0.35251981
324,2002,7.581117153,-4.709487915
324,2003,18.77444649,10.4349823
324,2004,15.74284267,3.939350843
324,2005,8.798501968,-2.915807486
324,2006,16.96731377,3.907422066
324,2007,7.896031857,-4.923717976
324,2008,2.749499559,-3.866929531
324,2009,10.34160328,-0.30148831
324,2010,12.25213814,-0.619275868
324,2011,18.14921951,7.363258839
324,2012,13.13807201,0.351889104
324,2013,8.401906967,0.97925216
324,2014,13.35612488,-1.798681259
324,2015,14.11653328,10.53398991
324,2016,14.8278017,10.90827751
324,2017,5.382462502,-3.291840792
324,2018,13.94708252,2.382814884
324,2019,7.688227654,2.078971863
324,2020,22.05325699,11.15680218
325,2001,15.82890797,1.094423771
325,2002,10.06927109,-0.028583992
325,2003,16.5931015,10.81526756
325,2004,14.73109245,4.170286179
325,2005,10.11827278,-4.36498785
325,2006,15.60229397,3.513394117
325,2007,7.374769211,-0.186129808
325,2008,8.788375854,-4.848628998
325,2009,8.152092934,-1.112999439
325,2010,17.81891251,0.978093803
325,2011,7.585407734,2.411556482
325,2012,7.596625328,-0.668156862
325,2013,7.862705708,-0.130676374
325,2014,15.27069759,-0.343355268
325,2015,16.13114929,9.66342926
325,2016,17.55649757,8.463153839
325,2017,9.408634186,-0.56480974
325,2018,13.9694376,1.440978408
325,2019,7.909168243,-0.758307278
325,2020,11.25841427,5.071804523
326,2001,15.58560753,1.821795225
326,2002,8.7311306,1.196420431
326,2003,12.57500458,3.073262691
326,2004,12.90199566,1.239480853
326,2005,13.22686291,-1.125610948
326,2006,16.82390022,1.362868071
326,2007,10.45065689,-0.45932138
326,2008,11.09776688,-0.636015773
326,2009,6.865163326,-2.198197126
326,2010,18.63926125,4.274445534
326,2011,8.450232506,-0.997516811
326,2012,10.66232681,-2.445225716
326,2013,10.63261223,-1.081749558
326,2014,17.15912056,1.587736368
326,2015,13.58693886,6.9348526
326,2016,14.38795567,7.222537041
326,2017,9.787397385,-1.377837777
326,2018,13.81119633,2.895349741
326,2019,12.88869858,-2.110915184
326,2020,14.27248287,1.572122812
327,2001,15.98824596,4.48338604
327,2002,12.70758724,-2.461790085
327,2003,6.280972958,-1.637406707
327,2004,13.79242611,0.527407765
327,2005,11.23423195,0.634498
327,2006,13.59978008,4.577476501
327,2007,10.81846142,-3.055505514
327,2008,10.95198345,-2.412720919
327,2009,10.69368458,-4.635853767
327,2010,13.55019474,1.338298678
327,2011,10.06562138,-1.125756741
327,2012,13.38213539,-0.25040248
327,2013,10.03463268,-0.094604693
327,2014,17.37321663,4.416005611
327,2015,17.19127083,5.383513451
327,2016,10.72235107,1.616724372
327,2017,11.30827141,1.213569403
327,2018,9.162949562,0.989919007
327,2019,18.4207859,3.693631887
327,2020,10.06440353,4.787230492
328,2001,16.12023354,1.774906516
328,2002,15.80165482,0.001674585
328,2003,10.90942478,-4.24352932
328,2004,14.77377605,0.911116004
328,2005,13.53273582,0.186068118
328,2006,13.48902035,3.9916749
328,2007,14.756217,3.707092524
328,2008,13.99795055,1.649884105
328,2009,15.01349545,0.493691444
328,2010,12.86645126,-2.746748447
328,2011,10.25093555,3.07607007
328,2012,8.862352371,4.038082123
328,2013,13.28782558,1.536922812
328,2014,14.6045742,3.274638653
328,2015,13.43966389,10.40254211
328,2016,6.253885746,-1.491494775
328,2017,5.723836899,-2.152798891
328,2018,9.375587463,-1.052609801
328,2019,21.34212112,6.259416103
328,2020,8.639217377,1.692957997
329,2001,17.17757225,1.741200209
329,2002,11.31182861,0.939778447
329,2003,16.09797859,0.877020955
329,2004,16.30020905,2.42591691
329,2005,13.99559975,4.093787193
329,2006,14.971035,4.70861578
329,2007,12.82258701,2.453784466
329,2008,10.01886845,4.402666569
329,2009,16.32143593,-0.002326022
329,2010,12.97634983,1.668137789
329,2011,6.654306412,-0.986313164
329,2012,9.173919678,-1.406989098
329,2013,15.35871029,4.959173203
329,2014,11.15508461,9.378138542
329,2015,10.69138813,5.997980595
329,2016,5.128853798,-1.699726105
329,2017,7.24156332,-0.418082148
329,2018,10.006917,2.272442818
329,2019,20.53139877,9.076659203
329,2020,10.40033054,1.615200043
330,2001,12.63333416,4.314630508
330,2002,9.255741119,-1.057134748
330,2003,15.84844589,4.824061871
330,2004,17.89637566,2.868371964
330,2005,15.06997108,2.597826242
330,2006,17.34086418,1.770601988
330,2007,12.70823765,-0.366734207
330,2008,11.89006424,3.206665516
330,2009,14.07487297,0.771357894
330,2010,9.325395584,1.869841695
330,2011,9.699841499,-1.186928511
330,2012,9.330066681,-2.858310223
330,2013,12.77630424,4.051821709
330,2014,15.3708992,6.743738651
330,2015,7.799723625,3.397757769
330,2016,8.578999519,-1.174818754
330,2017,12.25928688,-0.893929482
330,2018,12.43006325,4.061010838
330,2019,9.562605858,2.489992619
330,2020,12.05359554,0.010629685
331,2001,6.814863682,1.287647128
331,2002,7.141221523,-2.347314596
331,2003,17.36489296,3.259833336
331,2004,14.25743103,5.960733414
331,2005,15.71718502,4.534478188
331,2006,15.85862637,7.38800478
331,2007,13.45589352,0.369723648
331,2008,11.76954651,1.476673365
331,2009,15.68021774,2.108061075
331,2010,7.279149532,-1.859299183
331,2011,14.69220924,0.02102541
331,2012,8.419711113,2.020715714
331,2013,9.475969315,-0.101364382
331,2014,16.52374458,8.130354881
331,2015,4.145787239,-0.740719616
331,2016,5.107304096,-1.201501727
331,2017,12.48392391,2.209909916
331,2018,15.18844509,1.292297363
331,2019,14.81609631,1.135823965
331,2020,12.69433403,3.762593985
332,2001,6.280721188,0.006132782
332,2002,6.308102131,-1.618271232
332,2003,12.52474117,8.483059883
332,2004,11.95240784,2.947617054
332,2005,14.8893528,4.600878239
332,2006,12.5890255,8.200545311
332,2007,7.342945576,-1.384417772
332,2008,7.084953785,3.161043644
332,2009,11.77021027,3.980661392
332,2010,11.36214161,-2.567677498
332,2011,20.42899132,6.721987724
332,2012,9.105792046,-1.676500916
332,2013,6.045182228,-1.412152767
332,2014,16.23625374,5.063699722
332,2015,2.578552008,-2.18265295
332,2016,9.891052246,-0.593994975
332,2017,9.948012352,-1.620114326
332,2018,16.11847687,2.660185099
332,2019,9.447304726,2.120774031
332,2020,9.810444832,2.78190279
333,2001,11.94039726,3.40156579
333,2002,10.98519135,-3.191919088
333,2003,16.98104668,8.210269928
333,2004,13.2568531,0.73159498
333,2005,17.16807747,2.883688688
333,2006,11.02098179,4.936742306
333,2007,9.629668236,-4.393746853
333,2008,10.05523205,3.319172382
333,2009,9.970311165,1.232603192
333,2010,5.827973843,-1.727098107
333,2011,21.855896,7.265452385
333,2012,14.7442503,1.900280237
333,2013,2.760625124,-2.621104956
333,2014,15.1649971,6.993278027
333,2015,8.006883621,1.437817335
333,2016,8.771378517,0.622893095
333,2017,14.40957069,0.654551089
333,2018,11.08370304,1.817314625
333,2019,10.93514824,-0.5743016
333,2020,6.123629093,2.078223228
334,2001,12.3858881,6.93257618
334,2002,15.7703104,2.458369255
334,2003,12.20230961,8.031224251
334,2004,12.38933563,0.966768324
334,2005,10.10764503,3.377449989
334,2006,8.934732437,2.565424919
334,2007,13.48445797,-2.20225811
334,2008,8.333376884,3.758146286
334,2009,6.437820435,2.426854372
334,2010,13.73935032,1.042081833
334,2011,19.34332085,7.725939274
334,2012,8.353798866,-1.177244306
334,2013,6.924345493,-1.517025232
334,2014,15.68770218,6.570463657
334,2015,12.09223652,4.032383919
334,2016,9.157434464,-2.648135662
334,2017,10.98075199,2.747365236
334,2018,11.52012825,0.066409431
334,2019,9.182909966,-1.430231214
334,2020,6.782945156,1.301775694
335,2001,8.012521744,-0.604862094
335,2002,12.19773388,-0.611275196
335,2003,13.2204895,4.333202362
335,2004,11.7078371,0.102365166
335,2005,11.80092907,1.055249453
335,2006,10.49663925,-1.501348019
335,2007,7.5937047,-1.498736382
335,2008,9.592140198,-1.485071898
335,2009,10.60749722,0.827989817
335,2010,16.17294121,5.986955643
335,2011,12.46227932,6.974994183
335,2012,9.576366425,-1.878298521
335,2013,10.56476307,-2.346719265
335,2014,11.98423481,6.334644318
335,2015,12.09470844,3.720617056
335,2016,11.01915741,0.275849432
335,2017,5.591119766,-1.548726678
335,2018,11.6527195,2.157231331
335,2019,13.22482109,-1.612651467
335,2020,8.220556259,0.056602743
336,2001,11.57386875,-1.269424438
336,2002,11.33977795,-3.797350407
336,2003,12.58845234,1.868227959
336,2004,11.87275314,-0.598436296
336,2005,14.98541927,1.434299588
336,2006,11.67289829,1.693991184
336,2007,10.11964035,-3.096760988
336,2008,14.19308758,-1.039157271
336,2009,11.64917946,0.514578998
336,2010,17.39996529,3.037077188
336,2011,10.39126968,6.194820404
336,2012,5.206766129,-2.731507301
336,2013,10.79949093,-0.215376407
336,2014,10.39953041,-2.631644011
336,2015,12.42473793,0.123964109
336,2016,11.52006721,1.472714424
336,2017,4.658816338,-3.582400322
336,2018,12.34717655,1.159037709
336,2019,7.412391186,5.155929089
336,2020,8.419444084,-2.912192822
337,2001,10.76247025,3.228320122
337,2002,13.34673691,-0.771507382
337,2003,11.88704967,2.633514643
337,2004,17.23785019,-0.301822066
337,2005,8.354419708,-1.113057733
337,2006,6.52357769,-0.689255595
337,2007,5.927067757,2.281094551
337,2008,14.55248833,3.119414091
337,2009,11.31648922,-0.580097795
337,2010,16.21680641,6.478200912
337,2011,11.28922653,5.033854961
337,2012,9.867166519,-1.401984453
337,2013,9.517002106,-1.552759767
337,2014,1.335318208,-4.045087814
337,2015,12.78536797,4.831516743
